id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,grade,total_paid
1039253,1269192,29000,29000,60 months,17.58,729.8,D4,Mortgage,58000,Verified,Dec-11,Fully Paid,Debt Consolidation,debt consolidation,GA,D,30372.02019
766091,967062,1875,1875,30 months,8.49,59.19,A5,Rent,15204,Verified,May-11,Charged Off,Credit Card,credit card,MA,A,836.1
725919,921236,5000,5000,30 months,9.63,160.47,B1,Mortgage,66500,Not Verified,Apr-11,Fully Paid,Home Improvement,fence,CA,B,5356.847886
853957,1066156,25000,25000,30 months,6.99,771.82,A3,Mortgage,112224,Verified,Aug-11,Fully Paid,Debt Consolidation,Debt Consolidation,VA,A,27588.81801
487097,620877,25000,25000,30 months,12.73,839.16,C1,Mortgage,80000,Not Verified,Mar-10,Fully Paid,Debt Consolidation,money just waiting,PA,C,26726.9528
987852,1211850,17000,17000,60 months,7.9,343.89,A4,Mortgage,41640,Source Verified,Oct-11,Fully Paid,Other,Major Purchase Loan,WI,A,18772.92974
543945,701744,5000,5000,60 months,15.58,120.48,D3,Rent,45000,Not Verified,Jul-10,Fully Paid,Debt Consolidation,Consolidation,CA,D,7119.03
486731,620356,20500,20500,30 months,12.73,688.11,C1,Mortgage,82000,Verified,Feb-10,Fully Paid,Credit Card,Debt Consolidation,DE,C,24772.85549
643253,823233,10000,10000,30 months,6.17,305,A3,Mortgage,70000,Verified,Jan-11,Fully Paid,Debt Consolidation,Debt Consolidation,OR,A,10897.30635
798525,1003652,17000,17000,60 months,13.49,391.08,C2,Rent,52000,Not Verified,Jul-11,Fully Paid,Small Business,Small Business Loan,CA,C,23464.78359
749319,933803,22000,22000,60 months,14.17,513.85,C5,Mortgage,108000,Verified,May-11,Fully Paid,Debt Consolidation,Debt Relief,CA,C,30830.35992
1022403,1251191,15000,15000,60 months,7.9,303.43,A4,Mortgage,45000,Verified,Nov-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,NH,A,15480.19344
379234,405362,8500,8500,30 months,15.05,294.88,D4,Rent,36000,Not Verified,Feb-09,Charged Off,Debt Consolidation,Getting Out Of Debt This Year,CA,D,3241.33
1054308,1286151,5000,5000,30 months,20.89,188.1,F1,Rent,21000,Verified,Dec-11,Charged Off,Other,Vacation,WA,F,5802.34
557115,717311,21000,21000,60 months,16.45,515.72,E1,Mortgage,70000,Verified,Aug-10,Fully Paid,Debt Consolidation,Pay it off!,WA,E,30925.63004
640843,820355,5000,5000,30 months,6.17,152.5,A3,Mortgage,36000,Source Verified,Jan-11,Fully Paid,Debt Consolidation,debt consolidation,MN,A,5490.586946
1014538,1242126,15000,15000,60 months,20.3,399.92,E5,Mortgage,95000,Verified,Dec-11,Current,Other,fix up the house,OH,E,21950.68
662580,847317,2000,2000,30 months,10.74,65.24,B4,Own,42900,Not Verified,Feb-11,Fully Paid,Debt Consolidation,Tucker Dr. Bills,MO,B,2348.523246
713504,906743,2100,2100,30 months,7.66,65.48,A5,Mortgage,72000,Not Verified,Apr-11,Fully Paid,Other,Car Loan,VA,A,2357.178487
826293,1035159,13475,13475,60 months,16.49,331.21,D3,Mortgage,31200,Verified,Aug-11,Charged Off,Debt Consolidation,Debt Free Veteran,TX,D,4012.41
619941,794575,3800,3800,30 months,8.88,120.63,B1,Rent,11000,Verified,Nov-10,Fully Paid,Other,C5 CORVETTE!,SC,B,4343.138864
800976,1006516,2725,2725,30 months,8.49,86.01,A5,Mortgage,57000,Verified,Jul-11,Fully Paid,Debt Consolidation,Pay off Debt Faster,GA,A,3096.315621
783299,986397,6000,6000,30 months,14.79,207.38,C4,Rent,50000,Source Verified,Jun-11,Fully Paid,Other,Other Loan,NY,C,7440.543331
973417,1195415,15000,15000,30 months,6.03,456.54,A1,Mortgage,1e+05,Verified,Oct-11,Fully Paid,Home Improvement,Add on room,CA,A,16435.16395
871626,1085771,12000,12000,30 months,6.99,370.48,A3,Own,66500,Not Verified,Sep-11,Fully Paid,Small Business,Small Business Loan,IL,A,13173.35797
872113,1086235,30000,22975,60 months,15.99,558.59,D2,Mortgage,80000,Source Verified,Sep-11,Current,Debt Consolidation,Personal Loan,CA,D,32343.14
642775,822676,3075,3075,30 months,6.17,93.79,A3,Mortgage,30000,Not Verified,Jan-11,Fully Paid,Other,File,NY,A,3327.06108
445734,544531,8000,8000,30 months,16,281.26,D5,Mortgage,90000,Verified,Oct-09,Fully Paid,Small Business,Rehab Project of House in San Antonio,TX,D,9119.518428
985220,1208708,12000,12000,60 months,8.9,248.52,A5,Mortgage,1e+05,Not Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation,OH,A,14683.19999
367464,381086,10000,10000,30 months,9.32,319.47,A4,Rent,85000,Not Verified,Dec-08,Fully Paid,Other,Getting Started on my MBA,VA,A,10858.47315
769114,970539,4000,4000,30 months,12.99,134.76,C1,Rent,43000,Source Verified,May-11,Fully Paid,Debt Consolidation,One payment loan,CA,C,4725.910684
841663,1052238,18000,18000,60 months,11.49,395.78,B4,Mortgage,57500,Not Verified,Aug-11,Current,Debt Consolidation,Debt Consolidation Loan,NY,B,23327.62
852535,1064602,11025,11025,30 months,7.9,344.98,A4,Mortgage,101004,Not Verified,Oct-11,Fully Paid,Other,Horse Purchase,MD,A,12319.57037
787505,991054,2500,2500,30 months,21.36,94.66,F4,Rent,28800,Source Verified,Jun-11,Fully Paid,Small Business,Startup Loan,NY,F,3383.19589
488264,622618,1000,1000,30 months,19.79,37.06,F5,Rent,42000,Not Verified,Feb-10,Fully Paid,Other,Fort Lauterdale,MN,F,1048.441083
709219,901815,5500,5500,30 months,5.42,165.88,A1,Own,36000,Not Verified,Mar-11,Fully Paid,Debt Consolidation,Pinkie,LA,A,5971.64391
759988,960261,5600,5600,30 months,10.59,182.26,B2,Rent,56880,Verified,May-11,Fully Paid,Debt Consolidation,Credit Consolidation,NY,B,6560.998583
830014,1039153,4025,4025,30 months,7.49,125.19,A4,Mortgage,106000,Not Verified,Aug-11,Fully Paid,Home Improvement,Home Improvement Loan,CA,A,4491.126766
543553,701248,12000,12000,60 months,13.61,276.8,C2,Mortgage,55000,Verified,Jul-10,Fully Paid,Credit Card,Credit Card Loan,TX,C,16607.88998
698754,890227,7500,7500,60 months,12.68,169.43,C1,Rent,35000,Verified,Mar-11,Fully Paid,Credit Card,Credit Card Refinance,AZ,C,8287.756081
1038878,1268809,10000,10000,30 months,12.69,335.45,B5,Rent,52000,Not Verified,Nov-11,Fully Paid,Debt Consolidation,Family Loan,WA,B,12076.12628
604575,775616,25000,25000,30 months,16.69,887.47,E3,Mortgage,80000,Verified,Oct-10,Fully Paid,Debt Consolidation,Attorney Stole $50k - Trying to fix it!,TX,E,27565.51705
290807,290804,15000,15000,30 months,15.7,525.17,D4,Rent,84996,Not Verified,Feb-10,Fully Paid,Debt Consolidation,Debt Consolodation,NY,D,17711.5969
768465,969770,9450,9450,30 months,8.49,298.27,A5,Mortgage,30000,Verified,Jun-11,Fully Paid,Debt Consolidation,CC Consolidate,CO,A,10707.88394
710427,903180,12000,12000,60 months,11.49,263.86,B4,Rent,93318,Source Verified,May-11,Fully Paid,Other,beavertooth,MI,B,15766.14998
606111,777524,6000,6000,60 months,6.54,117.51,A4,Rent,30000,Source Verified,Nov-10,Charged Off,Debt Consolidation,Paying off my credit cards,MO,A,2349.82
505136,650770,20000,20000,30 months,9.88,644.21,B1,Rent,55000,Not Verified,May-10,Fully Paid,Other,Coop,NY,B,23193.05594
1013375,1240749,12000,12000,60 months,12.42,269.49,B4,Rent,33000,Source Verified,Nov-11,Fully Paid,Debt Consolidation,New start to consolidate debt,OH,B,15827.32998
564423,541122,8000,8000,30 months,11.12,262.37,B3,Rent,150000,Not Verified,Aug-10,Fully Paid,Debt Consolidation,DC,CA,B,9360.660533
1050962,1282417,6000,6000,30 months,9.91,193.35,B1,Mortgage,90000,Not Verified,Dec-11,Fully Paid,Credit Card,Credit Card Loan,TX,B,6944.883454
447920,549060,20000,20000,30 months,13.92,682.74,C4,Mortgage,7e+05,Not Verified,Oct-09,Charged Off,Home Improvement,1717,FL,C,18433.28
753147,952789,15000,15000,30 months,7.49,466.53,A4,Mortgage,60000,Verified,May-11,Fully Paid,Small Business,working capital,CO,A,16716.33708
861696,1074612,10000,10000,30 months,7.49,311.02,A4,Rent,50000,Source Verified,Aug-11,Fully Paid,Credit Card,Lower my Interest,CA,A,10644.44151
387556,420482,15000,15000,30 months,12.84,504.27,C2,Mortgage,102000,Not Verified,Mar-09,Fully Paid,Debt Consolidation,Debt consolidation,CO,C,17753.01484
691663,882262,20000,20000,60 months,14.17,467.13,C5,Mortgage,74000,Source Verified,Mar-11,Fully Paid,Debt Consolidation,Credit Card Debt,WV,C,28027.77
880146,1095101,28000,28000,60 months,14.27,655.44,C2,Mortgage,120000,Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation,WI,C,33878.01713
646833,827589,1000,1000,30 months,10,32.27,B2,Rent,8088,Not Verified,Jan-11,Fully Paid,Debt Consolidation,personal,TX,B,1161.720922
541703,699153,6000,6000,30 months,7.14,185.65,A3,Rent,54000,Verified,Jul-10,Fully Paid,Other,Car Restoration,CA,A,6680.85727
448323,549920,7000,7000,30 months,17.04,249.72,E3,Rent,72348,Not Verified,Oct-09,Fully Paid,Debt Consolidation,My Loan,TX,E,8378.095157
794254,998860,5000,5000,30 months,8.49,157.82,A5,Rent,40000,Not Verified,Jun-11,Charged Off,Other,vacation loan,NY,A,2202.34
330773,330728,10000,5000,30 months,10.71,163.01,B5,Mortgage,2e+05,Not Verified,Apr-08,Charged Off,Other,Business Loan,NV,B,2118.87
1032547,1262193,9600,9600,60 months,17.27,239.99,D3,Rent,40000,Verified,Nov-11,Fully Paid,Credit Card,Happy,NY,D,13177.76381
587039,754116,20000,20000,60 months,19.04,519.26,F3,Mortgage,120000,Verified,Sep-10,Fully Paid,Debt Consolidation,debt_consolidation,GA,F,31154.73526
547926,706500,2000,2000,30 months,7.88,62.57,A5,Mortgage,18000,Not Verified,Jul-10,Fully Paid,Home Improvement,Fix Her Up,AL,A,2085.340228
665607,851009,15000,15000,60 months,19.74,395.25,F5,Rent,92500,Verified,Feb-11,Fully Paid,Home Improvement,Home Furnishings loan,NY,F,18768.70631
467760,588624,8500,8500,30 months,13.22,287.31,C2,Mortgage,75000,Not Verified,Dec-09,Fully Paid,Credit Card,I want to fire CHASE,AZ,C,10176.71169
1024123,1253233,6000,6000,30 months,8.9,190.52,A5,Mortgage,120000,Verified,Nov-11,Fully Paid,Other,Farm Buggy,AL,A,6858.690042
836932,1047025,4000,4000,30 months,5.99,121.67,A2,Rent,70000,Source Verified,Aug-11,Fully Paid,Other,Reliable Candidate,NY,A,4095.451054
724744,919898,6000,6000,30 months,12.68,201.25,C1,Own,21600,Source Verified,Apr-11,Fully Paid,Other,Personal,CT,C,7244.571703
624276,800042,7200,7200,30 months,12.23,239.94,C1,Mortgage,95000,Source Verified,Dec-10,Fully Paid,Debt Consolidation,Debt Consolidation: new leaf!,MA,C,7677.603488
481202,611952,23450,23450,30 months,11.36,771.77,B5,Mortgage,166000,Not Verified,Feb-10,Fully Paid,Credit Card,Refinance Credit Card,WI,B,26951.66193
642836,822737,4975,4975,30 months,6.17,151.74,A3,Rent,95000,Not Verified,Jan-11,Fully Paid,Other,major_purchase,CO,A,5463.150845
745432,944013,35000,21925,60 months,18.79,566.22,E3,Mortgage,90000,Verified,May-11,Fully Paid,Debt Consolidation,Debt Consolidation,NJ,E,27523.19314
542226,699767,20000,20000,30 months,7.88,625.63,A5,Mortgage,3e+05,Source Verified,Jul-10,Fully Paid,Other,down payment,FL,A,22221.81277
730014,925904,7000,7000,30 months,7.66,218.26,A5,Rent,18500,Source Verified,Apr-11,Charged Off,Other,Moving to a Better Job,PA,A,5381.41
786687,990099,9650,9650,60 months,10.99,209.77,B3,Mortgage,110000,Not Verified,Jul-11,Fully Paid,Debt Consolidation,Consolidation,MN,B,12171.69334
425935,502550,7000,7000,30 months,9.32,223.63,A4,Rent,37000,Not Verified,Jul-09,Fully Paid,Credit Card,credit card consolidation,FL,A,7918.175037
642720,822581,5000,5000,30 months,17.51,179.54,E4,Rent,27911.52,Source Verified,Jan-11,Fully Paid,Other,Wake Up and Live,CA,E,6012.662085
984998,1208444,11000,11000,30 months,8.9,349.29,A5,Mortgage,47000,Not Verified,Oct-11,Fully Paid,Debt Consolidation,debt free soon,NC,A,12059.18509
601560,771904,7000,7000,30 months,12.61,234.55,C2,Rent,75000,Source Verified,Oct-10,Fully Paid,Debt Consolidation,CC Consolidation,DC,C,7953.301663
654310,836776,9600,9600,60 months,10.74,207.49,B4,Own,33000,Verified,Feb-11,Charged Off,Debt Consolidation,Debt Consolidation Loan,CA,B,1672.51
886830,1102884,6500,6500,60 months,15.96,157.93,C5,Rent,35000,Verified,Sep-11,Fully Paid,Debt Consolidation,Debt Consolidation,NC,C,8099.289793
630278,807514,4400,4400,30 months,14.09,150.58,D1,Rent,24000,Not Verified,Dec-10,Fully Paid,Debt Consolidation,Simplify Debt,FL,D,4845.988581
989241,1213197,4000,4000,30 months,12.69,134.18,B5,Mortgage,43500,Not Verified,Oct-11,Fully Paid,Home Improvement,HOME IMPROVEMENT,PA,B,4604.190516
869525,1083436,5225,5225,30 months,7.49,162.51,A4,Mortgage,135000,Not Verified,Sep-11,Charged Off,Other,Nikon Purchases,NJ,A,2457.31
835894,1045887,15000,15000,60 months,22.11,415.23,G1,Mortgage,108000,Verified,Aug-11,Charged Off,Debt Consolidation,Debt Consolidation,WA,G,2900.31
521586,674497,15000,10025,60 months,10.62,216.08,B3,Mortgage,83000,Verified,Jun-10,Fully Paid,Debt Consolidation,unsecured,VA,B,12964.23548
454310,562479,7750,7750,30 months,15.31,269.82,D3,Mortgage,128000,Not Verified,Nov-09,Fully Paid,Small Business,Devine Marketing,MD,D,9713.864576
787115,990617,5000,5000,30 months,11.99,166.05,B5,Mortgage,80000,Source Verified,Jun-11,Fully Paid,Debt Consolidation,Blackwalnut,MD,B,5977.699607
1050657,1281902,9500,9500,30 months,7.51,295.56,A3,Mortgage,57000,Source Verified,Dec-11,Fully Paid,Credit Card,Credit Card Loan,TX,A,10639.87
366297,378112,5000,5000,30 months,9.63,160.48,A5,Rent,48000,Not Verified,Dec-08,Fully Paid,Debt Consolidation,Personal,CA,A,5776.912194
650283,831845,18000,18000,30 months,11.11,590.24,B5,Mortgage,57000,Verified,Feb-11,Fully Paid,Debt Consolidation,Help with re-equipping my home,OH,B,19733.10934
57245,138150,1200,1200,30 months,13.11,40.5,C2,Own,54000,Not Verified,Mar-10,Fully Paid,Debt Consolidation,zxcvb,TX,C,1457.819531
530832,686385,15000,15000,30 months,10.75,489.31,B2,Rent,48564,Verified,Jun-10,Charged Off,Debt Consolidation,Credit fix,NY,B,12350.41
998313,1223452,13000,13000,60 months,8.9,269.23,A5,Rent,35000,Source Verified,Nov-11,Current,Other,CONSOLIDATE AND UPGRADE HOME,NY,A,15028.28
473578,598655,20000,20000,30 months,13.22,676.02,C2,Rent,106000,Not Verified,Jan-10,Fully Paid,Credit Card,Rate Reduction,WA,C,24337.29221
740317,938003,9450,9450,30 months,10.37,306.57,B3,Rent,23004,Source Verified,Apr-11,Charged Off,Home Improvement,Home Improvement,LA,B,5225.64
1062161,1294219,2400,2400,30 months,13.49,81.44,C1,Own,12996,Source Verified,Dec-11,Fully Paid,Other,Personal,TX,C,2931.54
913851,1134402,35000,35000,60 months,18.64,901.01,E1,Mortgage,80000,Verified,Nov-11,Fully Paid,Debt Consolidation,Debt consolidation,NC,E,52944.99994
606851,778494,3250,3250,30 months,10.36,105.42,B5,Rent,12240,Source Verified,Nov-10,Fully Paid,Other,MD,MD,B,3810.473677
846195,1057549,11600,11600,30 months,10.99,379.72,B3,Rent,71000,Source Verified,Aug-11,Fully Paid,Small Business,Start Up Opportunity,CA,B,13669.67345
377886,402355,4800,4800,30 months,13.79,163.57,C5,Rent,49000,Verified,Jun-09,Fully Paid,Credit Card,"Refinancinig Debt, Never Missed Payments",FL,C,5266.550614
569779,733001,4500,4500,60 months,7.88,90.99,A5,Mortgage,89000,Verified,Sep-10,Fully Paid,Home Improvement,ADS Loan,GA,A,4643.919088
718267,912462,15000,15000,60 months,10.37,321.45,B3,Mortgage,85000,Verified,Apr-11,Fully Paid,Small Business,Sustainable Technology,NC,B,19286.48076
780622,983419,16000,10700,60 months,11.49,235.27,B4,Rent,35000,Verified,Jun-11,Fully Paid,Debt Consolidation,Credit Card Consolidation,NJ,B,14087.32
831452,1040676,35000,35000,60 months,15.99,850.95,D2,Mortgage,51996,Verified,Aug-11,Charged Off,Home Improvement,Home Improvement,PA,D,5952.8
625718,801863,16000,16000,60 months,15.95,388.67,E1,Rent,35004,Verified,Dec-10,Fully Paid,Debt Consolidation,Debt Consolidation,GA,E,22892.92416
632774,810612,20000,20000,30 months,14.09,684.43,D1,Mortgage,75000,Verified,Dec-10,Fully Paid,Debt Consolidation,My Personal Loan,NJ,D,21927.38797
766772,967796,20000,20000,30 months,9.99,645.25,B1,Mortgage,63000,Verified,May-11,Fully Paid,Debt Consolidation,freedom,OH,B,23239.58074
307746,307729,2450,2450,30 months,15.13,85.09,E4,Own,24000,Not Verified,Mar-08,Fully Paid,Credit Card,Refinancing Credit Cards,CA,E,3063.06408
501619,644771,8000,8000,30 months,17.19,285.98,E3,Mortgage,91000,Not Verified,Apr-10,Fully Paid,Home Improvement,New Whole House A/C,FL,E,10040.71922
718559,912795,4500,4500,30 months,6.92,138.79,A3,Mortgage,58000,Not Verified,Apr-11,Fully Paid,Home Improvement,Home Pool,NC,A,4996.136795
477015,604615,20000,20000,30 months,12.18,666,B4,Rent,56000,Verified,Jan-10,Fully Paid,Debt Consolidation,consilidation,CA,B,23976.87042
380986,401167,2000,2000,30 months,15.37,69.7,D5,Rent,22000,Source Verified,Feb-09,Fully Paid,Other,trying to buy an engagement ring.,VA,D,2524.121634
590742,758784,2000,2000,30 months,13.23,67.61,C1,Rent,24702,Not Verified,Oct-10,Fully Paid,Other,Personal,IL,C,2434.304765
683648,873001,3000,3000,30 months,10.37,97.33,B3,Rent,35000,Source Verified,Feb-11,Fully Paid,Credit Card,"Rebuilding Credit, Paying off the Cards!",WA,B,3503.608431
856680,1069065,15000,15000,30 months,17.99,542.22,E1,Mortgage,65000,Verified,Aug-11,Charged Off,Debt Consolidation,just what we need,KY,E,13986.04
351724,354488,3000,2200,30 months,10.01,71,B2,Rent,58752,Not Verified,Aug-08,Fully Paid,Other,Tansmission Replacement,CA,B,2511.477069
856331,1068685,4400,4400,30 months,5.42,132.71,A1,Mortgage,71000,Source Verified,Aug-11,Fully Paid,Debt Consolidation,Consolidate Student Loans to Lower Rate,IL,A,4777.297149
558548,719003,20000,20000,30 months,14.72,690.57,C5,Rent,58000,Verified,Aug-10,Fully Paid,Debt Consolidation,consolidation,IL,C,24862.32559
1055294,1286856,25000,25000,30 months,13.49,848.27,C1,Mortgage,80000,Verified,Dec-11,Fully Paid,Debt Consolidation,Consolidation,GA,C,27065.88731
997488,1222573,5000,5000,30 months,6.03,152.18,A1,Mortgage,60000,Source Verified,Oct-11,Fully Paid,Small Business,Small Business Loan,CA,A,5400.299718
769655,971143,2325,2325,30 months,6.99,71.78,A3,Mortgage,50000,Not Verified,Jun-11,Fully Paid,Credit Card,Credit card consolidation,FL,A,2561.689559
466046,585216,6000,6000,30 months,7.74,187.32,A3,Mortgage,106300,Not Verified,Dec-09,Fully Paid,Credit Card,Knock Out the Credit Cards,CA,A,6660.274467
763601,964236,2000,2000,30 months,11.99,66.42,B5,Mortgage,30000,Verified,May-11,Charged Off,Other,lawnmower,FL,B,1510.4
1059974,1291594,16000,16000,30 months,9.91,515.6,B1,Rent,65000,Verified,Dec-11,Fully Paid,Debt Consolidation,Debt Consolidation,CA,B,17995.82381
811045,1018017,10000,10000,30 months,8.49,315.63,A5,Mortgage,50000,Not Verified,Jul-11,Charged Off,Debt Consolidation,debt consolidation loan,FL,A,7482.2
351616,354309,7500,7500,30 months,15.07,260.25,E3,Mortgage,120000,Not Verified,Jul-08,Charged Off,Other,Partial Property Tax Loan Payoff,TX,E,5235
428308,506664,20000,20000,30 months,11.26,657.27,B2,Mortgage,90000,Verified,Jul-09,Fully Paid,Debt Consolidation,MyLoan,MI,B,23661.55802
979932,1203094,3600,3600,30 months,8.9,114.32,A5,Rent,31200,Source Verified,Oct-11,Fully Paid,Home Improvement,improvement,NY,A,4115.179998
486686,620282,4000,4000,30 months,7.14,123.76,A3,Mortgage,40000,Not Verified,Feb-10,Fully Paid,Other,camper,PA,A,4455.659271
544977,702938,5000,5000,30 months,14.35,171.74,C4,Mortgage,50400,Not Verified,Jul-10,Fully Paid,Other,repair,WI,C,6181.049583
522466,675814,25000,15075,60 months,15.21,360.3,D2,Mortgage,120000,Source Verified,Jun-10,Charged Off,Debt Consolidation,Debt Consolidation,AZ,D,2517.83
427315,504844,6000,6000,30 months,12.21,199.89,B5,Mortgage,26400,Not Verified,Jul-09,Charged Off,Debt Consolidation,lower interest rate,MD,B,3166.94
443054,538750,5000,5000,30 months,15.31,174.08,D3,Rent,47496,Not Verified,Oct-09,Charged Off,Other,vaction,CA,D,750
673062,860326,2000,2000,30 months,6.92,61.69,A3,Mortgage,36000,Source Verified,Feb-11,Fully Paid,Home Improvement,HVAC and roof replacement,AZ,A,2011.8
601769,772148,8700,8700,30 months,12.23,289.93,C1,Mortgage,25200,Not Verified,Oct-10,Charged Off,Small Business,Zig Ent,TX,C,7143.74
373842,394312,8000,8000,30 months,13.47,271.39,C4,Rent,51000,Verified,Jan-09,Fully Paid,Other,Engagement,LA,C,9725.26204
812739,1019920,1500,1500,30 months,9.99,48.4,B1,Rent,41004,Source Verified,Jul-11,Fully Paid,Other,Vacation Expenses,NC,B,1570.414202
491959,628968,19600,19600,30 months,7.51,609.78,A4,Mortgage,273655,Source Verified,Jun-10,Fully Paid,Debt Consolidation,Basement Remodel,WA,A,21952.03964
656243,839341,8000,8000,30 months,10.74,260.93,B4,Mortgage,40000,Source Verified,Jan-11,Fully Paid,Debt Consolidation,Consolidation Loan,MA,B,9393.72053
